,Rbin,mean,v,npt
6145,163300,-150.58767361111111,1.40,54.0
6146,164400,-773.530637254902,1.40,51.0
6147,166500,-1315.3536458333333,1.40,30.0
6148,166700,-934.7561677631579,1.40,38.0
6149,164300,-456.7019230769231,1.40,26.0
6150,165500,178.6136853448276,1.40,29.0
6151,167900,-1217.4498355263158,1.40,19.0
6152,165100,-342.7515943877551,1.40,49.0
6153,167300,-69.15833333333333,1.40,15.0
6154,166600,-3261.723214285714,1.40,14.0
6155,162100,-436.82173295454544,1.40,44.0
6156,116000,5987.875,1.40,2.0
6157,123500,2792.359375,1.40,2.0
6158,130700,2418.359375,1.40,8.0
6159,134400,1653.935763888889,1.40,9.0
6160,138800,513.990625,1.40,15.0
6161,145200,828.1875,1.40,22.0
6162,154000,348.89017210144925,1.40,69.0
6163,158800,125.35695043103448,1.40,58.0
6164,166100,-1224.5040509259259,1.40,27.0
6165,163500,-7.70703125,1.40,40.0
6166,167500,-300.453125,1.40,20.0
6167,167700,-1164.809659090909,1.40,22.0
6168,162800,-116.5614346590909,1.40,44.0
6169,167600,-1149.27578125,1.40,20.0
6170,169400,-1189.1341145833333,1.40,12.0
6171,167200,-719.8345905172414,1.40,29.0
6172,168000,-521.79296875,1.40,20.0
6173,165300,-1304.5059742647059,1.40,34.0
6174,165400,-255.09895833333334,1.40,33.0
6175,168700,-1851.609375,1.40,17.0
6176,165000,437.77849264705884,1.40,34.0
6177,167100,-990.0483630952381,1.40,21.0
6178,163800,193.96329941860466,1.40,43.0
6179,165700,-1564.43375,1.40,25.0
6180,165200,-1099.7010869565217,1.40,23.0
6181,166800,-1259.26318359375,1.40,32.0
6182,114300,5422.84765625,1.40,2.0
6183,120400,3993.4869791666665,1.40,3.0
6184,123300,2994.3463541666665,1.40,3.0
6185,128500,211.36067708333334,1.40,6.0
6186,134300,618.755859375,1.40,8.0
6187,132900,1869.64375,1.40,10.0
6188,135400,222.55859375,1.40,8.0
6189,141600,407.0016447368421,1.40,19.0
6190,154800,569.7805397727273,1.40,66.0
6191,164500,-497.978125,1.40,35.0
6192,168600,-2.752083333333333,1.40,15.0
6193,169100,-1617.619419642857,1.40,14.0
6194,166300,-1121.665625,1.40,30.0
6195,169500,-748.23515625,1.40,20.0
6196,169900,-1354.7296875,1.40,10.0
6197,168500,-1182.12109375,1.40,16.0
6198,166900,-979.4909855769231,1.40,26.0
6199,108700,6112.59375,1.40,1.0
6200,114800,7131.7890625,1.40,2.0
6201,120600,2838.13671875,1.40,2.0
6202,126700,1406.7841796875,1.40,8.0
6203,124400,1105.60546875,1.40,2.0
6204,125600,1950.5926339285713,1.40,7.0
6205,126400,1936.2473958333333,1.40,3.0
6206,133700,249.86328125,1.40,8.0
6207,144900,703.19921875,1.40,32.0
6208,116100,4224.5,1.40,1.0
6209,120300,7375.90625,1.40,1.0
6210,127700,241.82421875,1.40,2.0
6211,130600,3038.2994791666665,1.40,3.0
6212,133200,-1092.26171875,1.40,2.0
6213,145600,1288.9490927419354,1.40,31.0
6214,117500,2221.58984375,1.40,2.0
6215,121400,1887.9453125,1.40,3.0
6216,121900,3114.8375,1.40,5.0
6217,129300,1418.931640625,1.40,8.0
6218,128700,3478.9856770833335,1.40,6.0
6219,131500,2331.0419921875,1.40,8.0
6220,117700,2746.484375,1.40,1.0
6221,125500,2386.44921875,1.40,2.0
6222,128400,-331.75,1.40,8.0
6223,132600,1742.564732142857,1.40,7.0
6224,133300,381.6049107142857,1.40,7.0
6225,137300,1079.0714285714287,1.40,7.0
6226,118300,5021.794270833333,1.40,3.0
6227,121300,3463.685546875,1.40,4.0
6228,130000,562.2890625,1.40,4.0
6229,134200,643.065625,1.40,5.0
6230,113400,4534.09375,1.40,3.0
6231,118600,2439.1953125,1.40,4.0
6232,121700,4333.84375,1.40,1.0
6233,130900,439.2630208333333,1.40,6.0
6234,127200,1068.837890625,1.40,8.0
6235,131100,1322.8203125,1.40,6.0
6236,166200,159.190625,1.40,25.0
6237,166400,43.37771739130435,1.40,23.0
6238,165600,-101.9375,1.40,38.0
6239,119100,4872.0,1.40,2.0
6240,122400,2794.6640625,1.40,2.0
6241,115300,6047.875,1.40,2.0
6242,126800,3264.7473958333335,1.40,3.0
6243,169200,-1837.0115131578948,1.40,19.0
6244,166000,-745.2580492424242,1.40,33.0
6245,107700,6004.02734375,1.40,2.0
6246,125400,953.5364583333334,1.40,6.0
6247,125200,1495.5546875,1.40,3.0
6248,125100,498.6484375,1.40,3.0
6249,124900,1662.3515625,1.40,5.0
6250,129200,-1988.98046875,1.40,2.0
6251,129500,1593.890625,1.40,2.0
6252,107100,8621.6328125,1.40,1.0
6253,115700,1145.171875,1.40,2.0
6254,117000,2221.5078125,1.40,3.0
6255,120100,2604.453125,1.40,3.0
6256,126600,1812.665625,1.40,5.0
6257,129900,1277.314453125,1.40,4.0
6258,131700,1182.8578125,1.40,5.0
6259,130500,1315.1901041666667,1.40,6.0
6260,110400,6469.0546875,1.40,1.0
6261,116900,4126.1015625,1.40,4.0
6262,123600,2727.515625,1.40,4.0
6263,131600,1764.2265625,1.40,8.0
6264,112100,4451.224609375,1.40,4.0
6265,118400,2789.75,1.40,1.0
6266,121500,3565.26953125,1.40,2.0
6267,124500,607.359375,1.40,2.0
6268,124300,3274.6588541666665,1.40,3.0
6269,128900,526.7057291666666,1.40,3.0
6270,131000,405.90625,1.40,7.0
6271,130200,1839.5245535714287,1.40,7.0
6272,133800,1780.6125,1.40,10.0
6273,107400,5495.47265625,1.40,2.0
6274,114200,4514.15625,1.40,1.0
6275,118700,1034.9296875,1.40,1.0
6276,120900,407.734375,1.40,3.0
6277,128200,955.4921875,1.40,6.0
6278,130100,790.4095982142857,1.40,7.0
6279,105100,7260.921875,1.40,1.0
6280,122200,468.8203125,1.40,1.0
6281,129000,4350.736979166667,1.40,3.0
6282,102000,6214.2421875,1.40,1.0
6283,108200,3974.2734375,1.40,1.0
6284,112200,5189.90625,1.40,4.0
6285,118000,3012.8046875,1.40,2.0
6286,121100,2831.25,1.40,3.0
6287,123000,3888.97265625,1.40,2.0
6288,124000,4566.12890625,1.40,4.0
6289,111300,3510.4973958333335,1.40,3.0
6290,115000,3120.046875,1.40,1.0
6291,128300,-1287.7786458333333,1.40,3.0
6292,106700,3194.8828125,1.40,1.0
6293,109900,2859.71875,1.40,1.0
6294,112800,3737.6875,1.40,1.0
6295,126200,1017.6046875,1.40,5.0
6296,110700,7442.260416666667,1.40,3.0
6297,119500,1533.1458333333333,1.40,3.0
6298,123100,2023.0703125,1.40,4.0
6299,121600,5913.6328125,1.40,1.0
6300,112900,7853.4921875,1.40,2.0
6301,129100,862.134765625,1.40,4.0
6302,134800,1872.3325892857142,1.40,7.0
6303,114100,4725.484375,1.40,1.0
6304,112600,8444.3828125,1.40,1.0
6305,124600,2463.26953125,1.40,2.0
6306,169600,-1431.84375,1.40,11.0
6307,110200,5870.1328125,1.40,2.0
6308,116600,3396.8984375,1.40,6.0
6309,109600,6969.8984375,1.40,1.0
6310,107300,4971.625,1.40,1.0
6311,112300,8008.7734375,1.40,2.0
6312,123700,466.28125,1.40,3.0
6313,118900,1957.671875,1.40,1.0
6314,114000,3063.921875,1.40,1.0
6315,117100,7806.8984375,1.40,1.0
6316,122000,3536.3828125,1.40,2.0
6317,170700,-1606.109375,1.40,9.0
6318,114500,5062.58984375,1.40,2.0
6319,169300,-26.884943181818183,1.40,11.0
6320,168200,914.02890625,1.40,20.0
6321,169700,-2507.4957386363635,1.40,11.0
6322,171300,-1050.3214285714287,1.40,7.0
6323,171500,-2480.2708333333335,1.40,9.0
6324,170100,-67.21875,1.40,12.0
6325,170200,-2602.5426136363635,1.40,11.0
6326,169800,-745.1579861111111,1.40,9.0
6327,170900,-888.3816964285714,1.40,14.0
6328,171900,-728.5920138888889,1.40,9.0
6329,167800,-1925.6236413043478,1.40,23.0
6330,169000,-1298.8209134615386,1.40,13.0
6331,168900,-1355.7099609375,1.40,16.0
6332,112500,3347.04296875,1.40,2.0
6333,114900,7581.4296875,1.40,2.0
6334,170600,-2027.9140625,1.40,6.0
6335,172000,-1034.06875,1.40,5.0
6336,170300,-2365.142578125,1.40,8.0
6337,168400,-1610.271875,1.40,20.0
6338,119900,3578.3307291666665,1.40,3.0
6339,171800,244.935546875,1.40,8.0
6340,173400,-2721.69140625,1.40,4.0
6341,113700,2157.5859375,1.40,1.0
6342,115900,3608.15625,1.40,1.0
6343,105600,6653.6484375,1.40,1.0
6344,106500,7047.640625,1.40,1.0
6345,113500,5058.2578125,1.40,2.0
6346,122700,2611.0,1.40,1.0
6347,120200,4384.61328125,1.40,2.0
6348,111100,3453.34375,1.40,1.0
6349,116200,2442.890625,1.40,1.0
6350,119400,3877.7421875,1.40,1.0
6351,116800,2390.984375,1.40,1.0
6352,122500,2315.1796875,1.40,1.0
6353,123400,1063.0078125,1.40,2.0
6354,107600,9028.1796875,1.40,1.0
6355,170800,-2917.8663194444443,1.40,9.0
6356,172300,-560.3110795454545,1.40,11.0
6357,170000,-1278.73125,1.40,5.0
6358,173000,-2295.95703125,1.40,4.0
6359,115800,7663.859375,1.40,1.0
6360,117400,3940.8984375,1.40,1.0
6361,111400,2168.828125,1.40,1.0
6362,110500,11323.2421875,1.40,1.0
6363,171700,-2422.0833333333335,1.40,9.0
6364,170500,-451.2421875,1.40,6.0
6365,172500,-2471.9765625,1.40,2.0
6366,173100,-1147.48828125,1.40,4.0
6367,172200,-886.57421875,1.40,4.0
6368,170400,-25.76171875,1.40,8.0
6369,171000,-176.6375,1.40,5.0
6370,172700,-198.56640625,1.40,4.0
6371,171600,-1831.7786458333333,1.40,6.0
6372,171100,411.14756944444446,1.40,9.0
6373,172400,-649.959375,1.40,5.0
6374,171400,-1053.5736607142858,1.40,7.0
6375,173200,-1963.58125,1.40,5.0
6376,172600,-3749.09765625,1.40,4.0
6377,172900,1343.5625,1.40,3.0
6378,175000,-181.66145833333334,1.40,3.0
6379,174400,464.078125,1.40,1.0
6380,174900,-1430.484375,1.40,2.0
6381,173500,-824.94140625,1.40,4.0
6382,177900,-3245.5625,1.40,1.0
6383,174700,-1845.5520833333333,1.40,3.0
6384,173300,-3612.171875,1.40,3.0
6385,174000,-1682.38671875,1.40,4.0
6386,174100,-1903.7265625,1.40,4.0
6387,176300,-1679.3359375,1.40,2.0
6388,175500,-2365.58984375,1.40,4.0
6389,174600,-2617.15625,1.40,3.0
6390,173600,1449.8697916666667,1.40,3.0
6391,176700,-2161.5,1.40,1.0
6392,171200,577.590625,1.40,5.0
6393,117300,2713.21875,1.40,1.0
6394,120000,8105.875,1.40,1.0
6395,174300,-1535.9166666666667,1.40,3.0
6396,168800,97.505859375,1.40,8.0
6397,115500,4419.9609375,1.40,1.0
6398,174200,-1483.8958333333333,1.40,3.0
6399,172100,189.821875,1.40,5.0
6400,173700,857.2578125,1.40,2.0
6401,176500,-3198.1875,1.40,2.0
6402,175700,-1839.2135416666667,1.40,6.0
6403,175100,651.359375,1.40,1.0
6404,174800,-2653.96875,1.40,2.0
6405,178600,-3875.03125,1.40,1.0
6406,175900,-263.53125,1.40,2.0
6407,177200,-1319.40625,1.40,1.0
6408,172800,-870.1041666666666,1.40,3.0
6409,175300,139.1875,1.40,1.0
6410,175400,-2160.375,1.40,3.0
6411,176200,139.9921875,1.40,2.0
6412,177500,-2442.3125,1.40,1.0
6413,173900,-2210.6328125,1.40,2.0
6414,174500,-3476.25,1.40,1.0
6415,176400,-5026.296875,1.40,1.0
6416,176000,-6134.203125,1.40,1.0
6417,177700,-5419.375,1.40,1.0
6418,100300,5415.0546875,1.45,1.0
6419,105700,3026.140625,1.45,1.0
6420,108700,1970.984375,1.45,1.0
6421,110700,6025.640625,1.45,1.0
6422,116700,3054.3723958333335,1.45,3.0
6423,118000,1069.5,1.45,2.0
6424,119100,2827.453125,1.45,3.0
6425,119900,-279.640625,1.45,1.0
6426,119600,2579.8046875,1.45,3.0
6427,121800,3938.8177083333335,1.45,3.0
6428,123100,2729.9453125,1.45,2.0
6429,124900,729.47265625,1.45,2.0
6430,124800,192.328125,1.45,2.0
6431,125500,-1065.7578125,1.45,1.0
6432,124400,4378.75390625,1.45,4.0
6433,125900,2528.12890625,1.45,8.0
6434,131000,2599.73046875,1.45,8.0
6435,130000,653.6734375,1.45,5.0
6436,129200,1558.62890625,1.45,6.0
6437,126100,4134.884375,1.45,5.0
6438,134000,844.8875,1.45,5.0
6439,132500,2529.91796875,1.45,4.0
6440,134300,55.066964285714285,1.45,7.0
6441,131400,-82.84635416666667,1.45,3.0
6442,131900,1439.4921875,1.45,7.0
6443,132900,758.190625,1.45,5.0
6444,134700,1111.5104166666667,1.45,6.0
6445,134200,1237.578125,1.45,7.0
6446,133100,2254.791015625,1.45,8.0
6447,135900,1237.111111111111,1.45,9.0
6448,136900,1503.396484375,1.45,8.0
6449,136000,2511.7369791666665,1.45,6.0
6450,137900,1345.9856770833333,1.45,12.0
6451,139100,66.39772727272727,1.45,11.0
6452,134500,1204.845703125,1.45,16.0
6453,137700,-135.26215277777777,1.45,9.0
6454,135700,1162.1527777777778,1.45,9.0
6455,138600,1331.40234375,1.45,8.0
6456,140800,-253.78571428571428,1.45,7.0
6457,137500,793.9957386363636,1.45,11.0
6458,139400,2231.0245535714284,1.45,7.0
6459,142500,1324.2703125,1.45,10.0
6460,141000,1310.4270833333333,1.45,9.0
6461,142900,78.08173076923077,1.45,13.0
6462,140900,1361.1576704545455,1.45,11.0
6463,140000,571.5100446428571,1.45,14.0
6464,143700,-96.159375,1.45,15.0
6465,143600,581.7513020833334,1.45,12.0
6466,143000,450.88368055555554,1.45,18.0
6467,140600,1096.0658482142858,1.45,14.0
6468,141800,-64.60202205882354,1.45,17.0
6469,140300,1824.75,1.45,6.0
6470,143500,923.58125,1.45,15.0
6471,143100,955.703125,1.45,14.0
6472,143400,597.5584239130435,1.45,23.0
6473,144100,201.46316964285714,1.45,14.0
6474,144500,126.61595394736842,1.45,19.0
6475,146100,275.076171875,1.45,16.0
6476,146300,829.13125,1.45,25.0
6477,143900,759.8215460526316,1.45,19.0
6478,145700,755.9947916666666,1.45,15.0
6479,144700,1044.6842105263158,1.45,19.0
6480,149600,613.0165178571428,1.45,35.0
6481,145000,1161.9609375,1.45,12.0
6482,145600,1536.3177083333333,1.45,12.0
6483,147600,470.7955729166667,1.45,24.0
6484,146200,556.4613486842105,1.45,19.0
6485,145500,923.6059782608696,1.45,23.0
6486,145800,1034.7520833333333,1.45,15.0
6487,148000,1233.251644736842,1.45,19.0
6488,148400,388.43817934782606,1.45,23.0
6489,147500,34.2796052631579,1.45,19.0
6490,146600,1849.7042410714287,1.45,14.0
6491,146700,397.814453125,1.45,16.0
6492,147300,1348.9273897058824,1.45,17.0
6493,148600,146.7201086956522,1.45,23.0
6494,145900,873.375,1.45,21.0
6495,149100,567.0056818181819,1.45,22.0
6496,150100,1627.2247596153845,1.45,26.0
6497,146900,1400.8575,1.45,25.0
6498,148900,619.75625,1.45,20.0
6499,149500,108.32151442307692,1.45,26.0
6500,144400,401.8020833333333,1.45,18.0
6501,147200,1506.030570652174,1.45,23.0
6502,149300,289.8762019230769,1.45,26.0
6503,151400,913.3733552631579,1.45,38.0
6504,151500,418.63939144736844,1.45,38.0
6505,148800,626.926724137931,1.45,29.0
6506,147700,-95.359375,1.45,19.0
6507,148500,482.5734375,1.45,20.0
6508,152700,-313.19654605263156,1.45,38.0
6509,151800,586.6456653225806,1.45,31.0
6510,151000,480.390625,1.45,31.0
6511,147800,1366.2933238636363,1.45,22.0
6512,149000,922.5396634615385,1.45,26.0
6513,149400,825.359375,1.45,28.0
6514,153400,411.0704941860465,1.45,43.0
6515,151100,296.33314732142856,1.45,28.0
6516,152000,474.599537037037,1.45,27.0
6517,151200,163.07165948275863,1.45,29.0
6518,153100,897.6964285714286,1.45,35.0
6519,154200,494.29887820512823,1.45,39.0
6520,150600,551.8589527027027,1.45,37.0
6521,153300,-191.29488031914894,1.45,47.0
6522,153900,140.9794034090909,1.45,44.0
6523,152800,489.6670138888889,1.45,45.0
6524,151700,1271.1920731707316,1.45,41.0
6525,154600,950.4375,1.45,40.0
6526,148300,793.5577445652174,1.45,23.0
6527,154500,264.54017857142856,1.45,35.0
6528,151600,249.08629261363637,1.45,44.0
6529,149200,535.0094866071429,1.45,28.0
6530,150300,395.6150173611111,1.45,36.0
6531,155700,71.13541666666667,1.45,54.0
6532,155100,431.91772959183675,1.45,49.0
6533,152900,619.9702380952381,1.45,42.0
6534,152200,1101.0889423076924,1.45,39.0
6535,155500,162.73607336956522,1.45,46.0
6536,153800,-19.685032894736842,1.45,38.0
6537,155900,512.0867346938776,1.45,49.0
6538,153500,439.0204326923077,1.45,39.0
6539,156000,608.374387254902,1.45,51.0
6540,156100,196.7606534090909,1.45,44.0
6541,153700,-608.360321969697,1.45,33.0
6542,154100,221.81659226190476,1.45,42.0
6543,152400,689.3251008064516,1.45,31.0
6544,156500,247.69547872340425,1.45,47.0
6545,152500,954.3703547297297,1.45,37.0
6546,152600,-149.89583333333334,1.45,27.0
6547,155800,382.1990489130435,1.45,46.0
6548,157600,-442.7445652173913,1.45,46.0
6549,153600,514.8790064102565,1.45,39.0
6550,152300,985.76796875,1.45,40.0
6551,150000,1179.826923076923,1.45,26.0
6552,153000,873.973828125,1.45,40.0
6553,154000,677.3361607142857,1.45,35.0
6554,150800,385.66950757575756,1.45,33.0
6555,154400,-10.532912234042554,1.45,47.0
6556,158300,119.5672831632653,1.45,49.0
6557,154800,237.53673986486487,1.45,37.0
6558,154900,504.7997819767442,1.45,43.0
6559,154300,936.3400735294117,1.45,34.0
6560,156700,340.51893028846155,1.45,52.0
6561,106700,5739.8671875,1.45,1.0
6562,112400,897.5703125,1.45,1.0
6563,113300,6228.51953125,1.45,2.0
6564,115800,5304.55078125,1.45,4.0
6565,119200,3327.921875,1.45,1.0
6566,122500,3396.7421875,1.45,1.0
6567,126200,2628.2083333333335,1.45,3.0
6568,125300,3284.078125,1.45,3.0
6569,127800,1850.9036458333333,1.45,3.0
6570,128900,-60.4609375,1.45,3.0
6571,128600,3210.486328125,1.45,4.0
6572,131800,918.6336805555555,1.45,9.0
6573,132100,651.7953125,1.45,5.0
6574,132600,1303.921875,1.45,5.0
6575,133200,3292.12890625,1.45,8.0
6576,136600,526.2942708333334,1.45,6.0
6577,132800,2060.796875,1.45,6.0
6578,133700,451.7356770833333,1.45,6.0
6579,135300,-893.6927083333334,1.45,6.0
6580,136100,2144.365234375,1.45,8.0
6581,136800,553.1775568181819,1.45,11.0
6582,135400,1385.321875,1.45,5.0
6583,136300,849.25,1.45,6.0
6584,135500,1306.7369791666667,1.45,6.0
6585,136500,87.53125,1.45,8.0
6586,138800,533.3638392857143,1.45,7.0
6587,138700,2239.9088541666665,1.45,6.0
6588,137400,-45.388020833333336,1.45,12.0
6589,139900,1171.6201923076924,1.45,13.0
6590,140100,1158.7055288461538,1.45,13.0
6591,139700,853.9704861111111,1.45,9.0
6592,140700,1407.728125,1.45,15.0
6593,140200,956.8028846153846,1.45,13.0
6594,141700,1464.05625,1.45,15.0
6595,144600,241.9875,1.45,15.0
6596,142000,1039.55859375,1.45,4.0
6597,144800,963.2196691176471,1.45,17.0
6598,145400,658.4609375,1.45,24.0
6599,143300,1337.510044642857,1.45,14.0
6600,144900,563.2879464285714,1.45,14.0
6601,146800,578.988125,1.45,25.0
6602,149700,744.953125,1.45,28.0
6603,155000,759.5555555555555,1.45,36.0
6604,148700,1060.6965460526317,1.45,19.0
6605,147900,-247.424375,1.45,25.0
6606,150200,1334.5084821428572,1.45,35.0
6607,150700,1705.6989889705883,1.45,34.0
6608,150900,421.40734011627904,1.45,43.0
6609,150400,459.9814189189189,1.45,37.0
6610,151300,1078.3377757352941,1.45,34.0
6611,160800,-183.0223599137931,1.45,58.0
6612,149800,770.5991586538462,1.45,26.0
6613,152100,431.93981481481484,1.45,27.0
6614,151900,1059.5964673913043,1.45,23.0
6615,153200,622.9642857142857,1.45,42.0
6616,160000,8.22998903508772,1.45,57.0
6617,156900,76.44044811320755,1.45,53.0
6618,155400,789.7164634146342,1.45,41.0
6619,156800,747.4893973214286,1.45,56.0
6620,156600,255.50625,1.45,55.0
6621,157400,675.5107421875,1.45,64.0
6622,155600,1171.0927083333333,1.45,30.0
6623,159500,357.2135416666667,1.45,60.0
6624,154700,400.39262820512823,1.45,39.0
6625,158500,619.1295362903226,1.45,62.0
6626,157300,-175.07465277777777,1.45,45.0
6627,157900,503.943359375,1.45,48.0
6628,157100,619.7796875,1.45,50.0
6629,159400,739.6940298507462,1.45,67.0
6630,157500,57.02556818181818,1.45,66.0
6631,158000,180.95061383928572,1.45,56.0
6632,157200,295.0667613636364,1.45,33.0
6633,158100,952.42375,1.45,50.0
6634,108500,8717.2421875,1.45,1.0
6635,117200,3184.0,1.45,1.0
6636,120400,5048.51171875,1.45,4.0
6637,121400,5807.1953125,1.45,2.0
6638,125700,1154.0052083333333,1.45,3.0
6639,125600,3088.428125,1.45,5.0
6640,127700,3935.78125,1.45,3.0
6641,128700,1165.2734375,1.45,3.0
6642,129800,2540.0611979166665,1.45,6.0
6643,131600,365.169921875,1.45,4.0
6644,130500,2866.7578125,1.45,6.0
6645,137300,483.82142857142856,1.45,7.0
6646,133300,1579.6484375,1.45,4.0
6647,135000,226.234375,1.45,5.0
6648,142600,-145.5880681818182,1.45,11.0
6649,141900,737.4903846153846,1.45,13.0
6650,139000,-964.5625,1.45,5.0
6651,137800,1288.2640625,1.45,10.0
6652,139600,859.6453125,1.45,10.0
6653,141300,1070.4567307692307,1.45,13.0
6654,141500,1337.75,1.45,13.0
6655,142200,887.4229166666667,1.45,15.0
6656,143800,1036.47109375,1.45,20.0
6657,144200,845.7528409090909,1.45,22.0
6658,141400,2023.2741477272727,1.45,11.0
6659,145300,702.9140625,1.45,14.0
6660,145200,-85.91586538461539,1.45,13.0
6661,146000,679.1986607142857,1.45,21.0
6662,146500,1232.0208333333333,1.45,21.0
6663,148100,566.9700520833334,1.45,24.0
6664,160100,70.58558768656717,1.45,67.0
6665,157800,883.1914893617021,1.45,47.0
6666,156200,145.0171493902439,1.45,41.0
6667,155300,840.1338682432432,1.45,37.0
6668,158900,789.2703125,1.45,60.0
6669,161000,650.9344618055555,1.45,72.0
6670,158400,611.9208984375,1.45,64.0
6671,159100,661.439453125,1.45,56.0
6672,161400,282.45238095238096,1.45,63.0
6673,157700,367.58180147058823,1.45,51.0
6674,161200,-405.48413825757575,1.45,66.0
6675,160900,525.8947368421053,1.45,57.0
6676,158600,349.1259615384615,1.45,65.0
6677,159000,61.90302579365079,1.45,63.0
6678,159700,363.1691337719298,1.45,57.0
6679,161100,452.028125,1.45,55.0
6680,159600,622.0705915178571,1.45,56.0
6681,160600,118.12400265957447,1.45,47.0
6682,160500,155.47265625,1.45,56.0
6683,161300,290.56276939655174,1.45,58.0
6684,162300,605.811507936508,1.45,63.0
6685,162100,420.0537243150685,1.45,73.0
6686,160300,618.286911231884,1.45,69.0
6687,167300,86.23928571428571,1.45,70.0
6688,158800,859.7137276785714,1.45,56.0
6689,160400,782.2704326923077,1.45,52.0
6690,160700,244.31828703703704,1.45,54.0
6691,162900,366.188048245614,1.45,57.0
6692,161800,-158.3671875,1.45,60.0
6693,160200,-716.3128063725491,1.45,51.0
6694,158700,844.2552083333334,1.45,48.0
6695,162800,325.20240384615386,1.45,65.0
6696,161700,-83.24278846153847,1.45,78.0
6697,161900,-749.0882675438596,1.45,57.0
6698,115700,6093.7109375,1.45,1.0
6699,128000,3213.125,1.45,5.0
6700,132200,3825.00625,1.45,5.0
6701,135100,967.970703125,1.45,8.0
6702,134400,2053.448660714286,1.45,7.0
6703,138400,1232.5052083333333,1.45,6.0
6704,148200,1275.568576388889,1.45,18.0
6705,147400,1237.89453125,1.45,12.0
6706,158200,1040.8826308139535,1.45,43.0
