,Rbin,std,v_index,npt,v
3837,149100,1319.6387641219992,7,4.0,1.20
3838,151200,794.0670358079165,7,3.0,1.20
3839,148900,1972.4091820732058,7,3.0,1.20
3840,149200,478.1588636904907,7,2.0,1.20
3841,145200,3429.941718807671,7,3.0,1.20
3842,143100,950.2866371473847,7,6.0,1.20
3843,144200,1150.5795820585663,7,6.0,1.20
3844,96100,,7,1.0,1.20
3845,145700,,7,1.0,1.20
3846,147700,,7,1.0,1.20
3847,147600,3184.980575021608,7,3.0,1.20
3848,148000,,7,1.0,1.20
3849,146300,,7,1.0,1.20
3850,148400,,7,1.0,1.20
3851,147400,,7,1.0,1.20
3852,149400,686.0261602724236,7,2.0,1.20
3853,150600,4550.093033502215,7,3.0,1.20
3854,148600,1503.054900303111,7,2.0,1.20
3855,150300,3069.572634217715,7,2.0,1.20
3856,150000,,7,1.0,1.20
3857,149300,,7,1.0,1.20
3858,149000,,7,1.0,1.20
3859,151800,1918.7121536627847,7,2.0,1.20
3860,150800,,7,1.0,1.20
3861,151700,2171.105080372558,7,2.0,1.20
3862,153100,,7,1.0,1.20
3863,151400,2060.3213351388467,7,2.0,1.20
3864,149500,,7,1.0,1.20
3865,150700,278.64426596132387,7,2.0,1.20
3866,152300,,7,1.0,1.20
3867,150200,,7,1.0,1.20
3868,151900,2153.7367700596633,7,2.0,1.20
3869,150500,,7,1.0,1.20
3870,152600,,7,1.0,1.20
3871,152700,,7,1.0,1.20
3872,153500,929.6686405650133,7,2.0,1.20
3873,152500,,7,1.0,1.20
3874,151500,,7,1.0,1.20
3875,153200,,7,1.0,1.20
3876,151600,,7,1.0,1.20
3877,152000,,7,1.0,1.20
3878,153800,,7,1.0,1.20
3879,153700,401.1173701715251,7,2.0,1.20
3880,155200,,7,1.0,1.20
3881,153400,,7,1.0,1.20
3882,150400,,7,1.0,1.20
3883,152800,1023.0288327685497,7,2.0,1.20
3884,153300,,7,1.0,1.20
3885,154700,,7,1.0,1.20
3886,84300,,8,1.0,1.25
3887,87700,,8,1.0,1.25
3888,93000,,8,1.0,1.25
3889,97600,,8,1.0,1.25
3890,98100,,8,1.0,1.25
3891,99400,,8,1.0,1.25
3892,98900,,8,1.0,1.25
3893,101700,3133.9138270339627,8,2.0,1.25
3894,101200,2666.788597097737,8,4.0,1.25
3895,101900,2927.269237404166,8,3.0,1.25
3896,100500,,8,1.0,1.25
3897,103900,1833.6859300128701,8,6.0,1.25
3898,105500,1853.9668872316506,8,5.0,1.25
3899,103800,2417.9172794695146,8,3.0,1.25
3900,104600,2629.238667392734,8,3.0,1.25
3901,106900,1732.9346046061728,8,5.0,1.25
3902,107200,533.842058824841,8,3.0,1.25
3903,107300,1204.0699682235618,8,4.0,1.25
3904,107100,1434.0410114278004,8,3.0,1.25
3905,108000,1398.11149155138,8,6.0,1.25
3906,108200,1199.6533014054512,8,6.0,1.25
3907,107800,1924.949875180758,8,6.0,1.25
3908,107700,1021.3946222793535,8,4.0,1.25
3909,110600,1646.3190484352426,8,7.0,1.25
3910,109100,1649.261811131227,8,7.0,1.25
3911,109900,2501.2495172884283,8,5.0,1.25
3912,112100,2528.8638894006685,8,8.0,1.25
3913,110800,1008.0510715474194,8,5.0,1.25
3914,111500,1541.0111163156776,8,7.0,1.25
3915,111700,2128.4775262184403,8,9.0,1.25
3916,113100,1495.651463893761,8,4.0,1.25
3917,112300,2685.435580862171,8,7.0,1.25
3918,118600,2120.738069846529,8,20.0,1.25
3919,114300,1758.3062164062283,8,15.0,1.25
3920,111100,1054.1981304319509,8,8.0,1.25
3921,114200,1392.7374369726456,8,6.0,1.25
3922,112800,1830.3759697489818,8,12.0,1.25
3923,113300,979.6418785168604,8,4.0,1.25
3924,114500,1799.8153382448495,8,14.0,1.25
3925,112700,1627.8081885373026,8,9.0,1.25
3926,115200,2142.2132434266564,8,12.0,1.25
3927,112500,1648.85316894115,8,11.0,1.25
3928,113200,1528.2539654288883,8,5.0,1.25
3929,114700,2796.7981929561533,8,5.0,1.25
3930,112900,1681.7253873187874,8,9.0,1.25
3931,115400,1170.2311066567408,8,6.0,1.25
3932,115100,1864.0816892899597,8,6.0,1.25
3933,113700,1474.47676472973,8,9.0,1.25
3934,116300,1146.4844047903132,8,16.0,1.25
3935,117500,1381.530000196876,8,11.0,1.25
3936,116400,1316.6019894408785,8,15.0,1.25
3937,115300,1627.7505880262977,8,11.0,1.25
3938,117200,1812.7556514531198,8,20.0,1.25
3939,116100,1705.9275412395825,8,14.0,1.25
3940,119700,1766.9666745345614,8,20.0,1.25
3941,117300,1316.0658194090197,8,11.0,1.25
3942,116900,1821.926283144162,8,13.0,1.25
3943,118200,1442.5372620539679,8,8.0,1.25
3944,118100,2140.101093099841,8,16.0,1.25
3945,118800,1581.8715840364132,8,21.0,1.25
3946,119300,1573.9705825310252,8,25.0,1.25
3947,117800,951.2998665031959,8,15.0,1.25
3948,119100,2220.8377333323947,8,16.0,1.25
3949,119000,1894.5075155950533,8,27.0,1.25
3950,119800,1753.9200068576115,8,23.0,1.25
3951,124200,1866.187242545653,8,30.0,1.25
3952,118900,1504.8109952483933,8,18.0,1.25
3953,121100,2090.9213657742957,8,28.0,1.25
3954,121700,1500.7317795305726,8,17.0,1.25
3955,120800,1676.715741189478,8,21.0,1.25
3956,122800,1999.5716415056104,8,32.0,1.25
3957,125700,2061.787528615466,8,28.0,1.25
3958,121900,1436.153499241349,8,23.0,1.25
3959,122300,1900.1156239949792,8,27.0,1.25
3960,118500,1681.4664421818793,8,18.0,1.25
3961,122000,1814.5451675948173,8,33.0,1.25
3962,121000,1849.911571472183,8,22.0,1.25
3963,122500,2012.183399202933,8,26.0,1.25
3964,122400,1225.2973028510264,8,21.0,1.25
3965,124400,2065.911198846076,8,35.0,1.25
3966,123000,1959.3216029530595,8,26.0,1.25
3967,119500,1270.025241868546,8,15.0,1.25
3968,120100,1307.6020269127628,8,15.0,1.25
3969,120200,1851.6225874662105,8,17.0,1.25
3970,122200,2131.392678730121,8,30.0,1.25
3971,121400,1429.286183992132,8,15.0,1.25
3972,122700,2053.442562804521,8,28.0,1.25
3973,124000,1355.738381140601,8,25.0,1.25
3974,122600,1658.6000246258156,8,21.0,1.25
3975,120500,1294.1409180002743,8,18.0,1.25
3976,121200,2143.1331424613136,8,13.0,1.25
3977,123900,1914.9598165665814,8,40.0,1.25
3978,121800,1744.9116024398352,8,36.0,1.25
3979,124500,1614.531916159009,8,34.0,1.25
3980,124600,1644.6709850783575,8,40.0,1.25
3981,123700,2063.4226838595127,8,28.0,1.25
3982,124800,2194.6442015385774,8,34.0,1.25
3983,122100,1583.3841497150913,8,23.0,1.25
3984,124100,2163.5983807827724,8,21.0,1.25
3985,123400,1939.540496510912,8,30.0,1.25
3986,120900,1466.669265910431,8,22.0,1.25
3987,123200,1865.2511809224636,8,28.0,1.25
3988,122900,2200.0212309861818,8,27.0,1.25
3989,124900,1443.513106107943,8,30.0,1.25
3990,124300,2056.4152027679766,8,30.0,1.25
3991,125200,1444.6992643511528,8,44.0,1.25
3992,123500,2457.0741147921453,8,32.0,1.25
3993,125300,2045.9176722647196,8,30.0,1.25
3994,123800,1417.069851960633,8,22.0,1.25
3995,125800,1688.8683253732356,8,45.0,1.25
3996,125500,1643.822453813715,8,43.0,1.25
3997,125100,2009.269821126849,8,35.0,1.25
3998,128700,1913.6636378541511,8,47.0,1.25
3999,123300,1991.0359208368518,8,26.0,1.25
4000,127200,2173.543400906276,8,42.0,1.25
4001,126700,1976.2857771232632,8,43.0,1.25
4002,125600,1763.4513263876931,8,47.0,1.25
4003,126500,1743.3112011266385,8,32.0,1.25
4004,125000,1614.0849990436386,8,34.0,1.25
4005,127100,1993.9185955997523,8,62.0,1.25
4006,126000,2059.162022789755,8,40.0,1.25
4007,126300,1811.362081275221,8,33.0,1.25
4008,127400,2508.0891265223217,8,52.0,1.25
4009,128600,2192.6656355602145,8,49.0,1.25
4010,127600,2128.319779399956,8,49.0,1.25
4011,128500,1896.4241486094359,8,45.0,1.25
4012,129900,2147.185111269137,8,63.0,1.25
4013,129500,1675.4037797756016,8,45.0,1.25
4014,127900,1914.6261590778086,8,39.0,1.25
4015,130400,1970.6064736989633,8,66.0,1.25
4016,130900,1941.5809828089389,8,50.0,1.25
4017,131200,2218.221566640435,8,53.0,1.25
4018,127500,1990.363505983766,8,45.0,1.25
4019,129200,1783.1433030146468,8,44.0,1.25
4020,131400,2022.3656955192064,8,55.0,1.25
4021,128100,1409.2668770833259,8,41.0,1.25
4022,128800,2033.210607021781,8,50.0,1.25
4023,130200,1817.6717348535276,8,56.0,1.25
4024,131100,1808.6224098616597,8,64.0,1.25
4025,96500,,8,1.0,1.25
4026,99700,,8,1.0,1.25
4027,102900,4087.447321464022,8,2.0,1.25
4028,102300,1378.6936499139722,8,4.0,1.25
4029,103600,,8,1.0,1.25
4030,105100,3009.897886360253,8,3.0,1.25
4031,105000,678.7492280565793,8,3.0,1.25
4032,106700,2278.584905157898,8,5.0,1.25
4033,106400,2242.9867423021906,8,3.0,1.25
4034,108400,1743.102855706485,8,3.0,1.25
4035,108600,1310.0557735538505,8,3.0,1.25
4036,109500,1990.2037436147507,8,7.0,1.25
4037,110100,492.37290912807214,8,8.0,1.25
4038,111900,1149.9230053485514,8,9.0,1.25
4039,112600,1546.1722683517962,8,10.0,1.25
4040,112400,1272.1416581029187,8,10.0,1.25
4041,111600,1440.1178229449224,8,5.0,1.25
4042,114000,2169.975240951527,8,9.0,1.25
4043,114600,2296.6576862700854,8,14.0,1.25
4044,115700,1655.6250453387188,8,9.0,1.25
4045,115000,1760.1838930600695,8,6.0,1.25
4046,115900,2267.966459615789,8,12.0,1.25
4047,115500,2069.7484541658177,8,13.0,1.25
4048,116500,2328.270837811079,8,13.0,1.25
4049,117000,2035.513077506259,8,10.0,1.25
4050,118000,1946.597008652164,8,19.0,1.25
4051,118700,1998.1642536771783,8,18.0,1.25
4052,117600,1693.8976398794537,8,15.0,1.25
4053,120400,1727.6132830775396,8,22.0,1.25
4054,118400,2714.4518848363523,8,18.0,1.25
4055,120700,2054.406914379716,8,18.0,1.25
4056,120000,1021.250301907809,8,13.0,1.25
4057,119900,1858.2718278090529,8,16.0,1.25
4058,129700,1791.699591155883,8,48.0,1.25
4059,124700,1842.287698925289,8,36.0,1.25
4060,127700,1570.8592352206501,8,47.0,1.25
4061,126200,1579.9033125574047,8,39.0,1.25
4062,127300,2021.7332050684577,8,47.0,1.25
4063,126100,1710.727369757466,8,36.0,1.25
4064,126600,1853.6918800206145,8,38.0,1.25
4065,129000,1802.0132928951589,8,47.0,1.25
4066,128200,2194.6288628036586,8,58.0,1.25
4067,128900,1667.5243453996816,8,46.0,1.25
4068,129100,1781.6047726727295,8,57.0,1.25
4069,128300,2044.0820327000627,8,48.0,1.25
4070,127800,1982.4042673309798,8,40.0,1.25
4071,132600,1817.5463421102013,8,65.0,1.25
4072,135100,2158.8030724771643,8,53.0,1.25
4073,128000,2217.135062413947,8,37.0,1.25
4074,126900,2009.979369603335,8,31.0,1.25
4075,130300,1829.3433193058083,8,45.0,1.25
4076,135000,2279.340153352917,8,57.0,1.25
4077,131000,2083.269074134431,8,66.0,1.25
4078,129400,1989.6132034459313,8,53.0,1.25
4079,128400,1996.8730514507963,8,36.0,1.25
4080,131700,1893.165439968422,8,68.0,1.25
4081,129300,2151.644539438925,8,57.0,1.25
4082,132500,2067.0088465727786,8,50.0,1.25
4083,131900,2200.4165312173454,8,65.0,1.25
4084,132400,2053.5943849726614,8,71.0,1.25
4085,132700,1750.5555647205674,8,56.0,1.25
4086,131500,1737.4394064871296,8,57.0,1.25
4087,131800,2152.526932204748,8,63.0,1.25
4088,130000,1713.6398519823085,8,54.0,1.25
4089,132900,1948.472115983409,8,56.0,1.25
4090,130500,1631.4762249544171,8,55.0,1.25
4091,134200,1765.2394070993835,8,66.0,1.25
4092,132000,2041.7175062328215,8,60.0,1.25
4093,130100,2138.3590619691586,8,33.0,1.25
4094,136700,1958.9263482487154,8,74.0,1.25
4095,131300,1938.069784739574,8,60.0,1.25
4096,133500,1799.141634185245,8,60.0,1.25
4097,94000,,8,1.0,1.25
4098,97000,,8,1.0,1.25
4099,99900,,8,1.0,1.25
4100,100900,3553.8158629742265,8,3.0,1.25
4101,100400,5672.202912240051,8,3.0,1.25
4102,102200,1399.6018636524825,8,2.0,1.25
4103,104100,948.6256945866332,8,4.0,1.25
4104,105800,2156.7327524302295,8,5.0,1.25
4105,109700,791.9796976396483,8,5.0,1.25
4106,110700,1182.8952254225928,8,8.0,1.25
4107,112000,1243.4550823263805,8,9.0,1.25
4108,111000,1156.1621844371195,8,5.0,1.25
4109,112200,1096.3432694616295,8,4.0,1.25
4110,113000,1628.6621242386861,8,13.0,1.25
4111,116700,2304.9186348406643,8,11.0,1.25
4112,116600,1399.4633016445052,8,16.0,1.25
4113,119400,1611.2953909950352,8,19.0,1.25
4114,123100,1610.441516509145,8,27.0,1.25
4115,127000,2290.421056996259,8,36.0,1.25
4116,126400,1894.0498927635215,8,38.0,1.25
4117,125900,1535.7193878738287,8,28.0,1.25
4118,131600,2308.1133819651404,8,65.0,1.25
4119,126800,1737.240609680582,8,43.0,1.25
4120,130800,2263.1375302133324,8,62.0,1.25
4121,132100,1852.0819210633265,8,60.0,1.25
4122,132800,1920.8676323799627,8,57.0,1.25
4123,130700,2493.654086715895,8,46.0,1.25
4124,129800,2160.7816077643492,8,44.0,1.25
4125,129600,2051.3957584713808,8,47.0,1.25
4126,133100,2023.2088309019214,8,64.0,1.25
4127,132200,2226.965913433222,8,72.0,1.25
4128,134700,1982.4525549766702,8,78.0,1.25
4129,136300,1792.921425142477,8,59.0,1.25
4130,133300,1908.1464848350417,8,64.0,1.25
4131,133800,2201.0401017798113,8,66.0,1.25
4132,133700,1841.268796541051,8,59.0,1.25
4133,133900,1597.2101011672762,8,78.0,1.25
4134,134400,2008.110814187195,8,81.0,1.25
4135,134800,2004.3665891791306,8,73.0,1.25
4136,133600,1998.0709119053993,8,58.0,1.25
4137,133000,1858.733087968717,8,70.0,1.25
4138,137100,1910.0354624292868,8,76.0,1.25
4139,135700,1982.9483321540456,8,76.0,1.25
4140,135800,2133.6271978801938,8,77.0,1.25
4141,132300,1842.7702741688508,8,46.0,1.25
4142,133400,1862.1964375700072,8,66.0,1.25
4143,135400,2268.012815779364,8,62.0,1.25
4144,138900,2135.3472344340535,8,76.0,1.25
4145,134300,1867.6953886621275,8,61.0,1.25
4146,136200,2075.9727497780486,8,74.0,1.25
4147,138400,2281.292259016366,8,66.0,1.25
4148,134500,2120.8376388485945,8,74.0,1.25
4149,134000,2285.457395201145,8,77.0,1.25
4150,135600,2046.8889622383333,8,64.0,1.25
4151,133200,1686.322908084477,8,62.0,1.25
4152,97300,2440.9991526963618,8,3.0,1.25
4153,107900,2047.6432151691404,8,4.0,1.25
4154,108900,1417.675814960477,8,4.0,1.25
4155,120300,1622.8441958732599,8,13.0,1.25
4156,120600,1647.8484948744954,8,25.0,1.25
4157,130600,2066.5780410200487,8,62.0,1.25
4158,135500,1712.4008354813573,8,76.0,1.25
4159,139300,2266.464830512612,8,70.0,1.25
4160,135900,2127.063422086947,8,73.0,1.25
4161,139000,2534.7235715046395,8,56.0,1.25
4162,134600,2066.7014639423423,8,68.0,1.25
4163,137700,2081.22831890682,8,88.0,1.25
4164,137000,1936.3435287437683,8,87.0,1.25
4165,137300,1646.990953908295,8,90.0,1.25
4166,134100,2308.026051140991,8,64.0,1.25
4167,137600,2042.7443700430813,8,74.0,1.25
4168,137400,2312.2972193417922,8,77.0,1.25
4169,140500,2283.2289407614517,8,55.0,1.25
4170,137200,2080.0880456167665,8,91.0,1.25
4171,136000,1790.6856235330008,8,91.0,1.25
4172,138200,1861.1875659118623,8,64.0,1.25
4173,136400,1842.6297758462097,8,78.0,1.25
4174,136600,1881.348097037678,8,82.0,1.25
4175,135300,1857.9563086241628,8,78.0,1.25
4176,136800,1919.1758814810526,8,62.0,1.25
4177,138100,1876.8462380264086,8,72.0,1.25
4178,136900,2066.6991678219943,8,78.0,1.25
4179,135200,1993.724110035643,8,70.0,1.25
4180,136100,1907.2491304630266,8,64.0,1.25
4181,138000,1727.8951148197182,8,72.0,1.25
4182,136500,1983.5960502519515,8,68.0,1.25
4183,138800,2152.3425301054776,8,70.0,1.25
4184,139100,1844.6412847597057,8,60.0,1.25
4185,139900,2203.7472867743704,8,74.0,1.25
4186,115800,1179.8901349986422,8,9.0,1.25
4187,119600,1800.306455350781,8,16.0,1.25
4188,121500,1706.7366334270907,8,22.0,1.25
4189,123600,1528.8149692473642,8,27.0,1.25
4190,125400,1993.6156348042919,8,30.0,1.25
4191,138300,2199.776084819824,8,68.0,1.25
4192,142200,2333.9343349892197,8,43.0,1.25
4193,141900,2336.1621972620183,8,44.0,1.25
4194,142400,2310.1273060568456,8,38.0,1.25
4195,139500,2203.109382965022,8,71.0,1.25
4196,138700,2143.017136819804,8,83.0,1.25
4197,140400,1925.7537084116557,8,71.0,1.25
4198,137900,2146.502872381539,8,58.0,1.25
4199,139400,2230.047671146321,8,74.0,1.25
4200,137500,1783.0679018973958,8,79.0,1.25
4201,139700,1755.9637905214663,8,59.0,1.25
4202,141200,2228.2188630722194,8,46.0,1.25
4203,140900,2037.0059514091563,8,58.0,1.25
4204,140300,2080.554961797244,8,44.0,1.25
4205,143600,2063.099581716052,8,50.0,1.25
4206,139200,2007.8833999350286,8,77.0,1.25
4207,138500,1948.1409446382838,8,70.0,1.25
4208,142000,2447.701557112499,8,44.0,1.25
4209,141400,2125.0456726259404,8,48.0,1.25
4210,139600,2559.821953605735,8,57.0,1.25
4211,141000,2103.242171055067,8,50.0,1.25
4212,140000,1673.1434004040893,8,65.0,1.25
4213,143100,2126.534065825959,8,43.0,1.25
4214,141600,2240.2417680250455,8,41.0,1.25
4215,141700,2190.197149798922,8,39.0,1.25
4216,141800,2221.9505551188577,8,51.0,1.25
4217,140200,2369.091672069443,8,52.0,1.25
4218,143200,1948.6915504239885,8,25.0,1.25
4219,142100,2091.285136188828,8,47.0,1.25
4220,142800,2276.018336320949,8,38.0,1.25
4221,139800,2180.6737182355732,8,73.0,1.25
4222,147300,2039.4606103846315,8,22.0,1.25
4223,143800,1756.047941341883,8,35.0,1.25
4224,143700,2266.813922501575,8,41.0,1.25
4225,142500,2090.671467625266,8,30.0,1.25
4226,145500,2215.971417585768,8,37.0,1.25
4227,144900,2271.474896279262,8,29.0,1.25
4228,142300,2111.512635887729,8,47.0,1.25
4229,143900,1698.2524834445958,8,34.0,1.25
4230,146300,2069.620447036775,8,28.0,1.25
4231,143300,2058.2057214513297,8,32.0,1.25
4232,144500,2189.446065227262,8,34.0,1.25
4233,146400,2135.9322499394816,8,36.0,1.25
4234,144400,2201.0614342932877,8,32.0,1.25
4235,143000,2304.2166138486978,8,38.0,1.25
4236,98500,1482.0375057593435,8,3.0,1.25
4237,102800,632.4407245106305,8,2.0,1.25
4238,106100,1263.0338130803198,8,3.0,1.25
4239,110500,2436.5223634407075,8,8.0,1.25
4240,110900,1064.332189425953,8,5.0,1.25
4241,116200,2718.189937171139,8,10.0,1.25
4242,94600,,8,1.0,1.25
4243,99300,871.9510495506614,8,2.0,1.25
4244,104900,1702.7613023423805,8,4.0,1.25
4245,106300,3460.5257879400483,8,7.0,1.25
4246,108100,1272.4617668838432,8,5.0,1.25
4247,109400,,8,1.0,1.25
4248,114400,1934.541867714662,8,12.0,1.25
4249,117100,1323.6356375376347,8,13.0,1.25
4250,119200,1486.50715410789,8,19.0,1.25
4251,134900,1937.0333246814912,8,60.0,1.25
4252,137800,1798.4156339235208,8,52.0,1.25
4253,138600,1894.8234748673005,8,69.0,1.25
4254,140600,2197.5040329514845,8,61.0,1.25
4255,142700,2060.4516064664563,8,53.0,1.25
4256,140800,1975.609846910168,8,59.0,1.25
4257,140700,1977.0211738056878,8,54.0,1.25
4258,142600,2391.1764851322305,8,46.0,1.25
4259,142900,1977.4843356257436,8,50.0,1.25
4260,145000,2541.913040325908,8,30.0,1.25
4261,141300,1855.2237932885776,8,43.0,1.25
4262,144300,2109.5653330542473,8,44.0,1.25
4263,96800,3374.8770355384627,8,2.0,1.25
4264,113500,2204.9828516629555,8,7.0,1.25
4265,117900,1389.9606956303976,8,12.0,1.25
4266,140100,2151.255335801645,8,60.0,1.25
4267,141100,2143.4107540155437,8,52.0,1.25
4268,141500,2305.0609102300905,8,53.0,1.25
4269,99800,,8,1.0,1.25
4270,109200,1914.3036378010806,8,7.0,1.25
4271,116000,2246.5379598400227,8,10.0,1.25
4272,121300,2003.0197897263727,8,25.0,1.25
4273,104400,2251.170559941767,8,4.0,1.25
4274,108700,1386.1564945596933,8,7.0,1.25
4275,106500,2164.454397196845,8,3.0,1.25
4276,113600,1379.8887661055553,8,7.0,1.25
4277,118300,1570.145366515653,8,19.0,1.25
4278,105700,1951.4219572018867,8,3.0,1.25
4279,104800,2930.229213681122,8,3.0,1.25
4280,108300,2074.811499881443,8,2.0,1.25
4281,109300,868.9779829419442,8,4.0,1.25
4282,111800,1160.9541665032223,8,4.0,1.25
4283,113400,1192.4586265099124,8,6.0,1.25
4284,143400,1827.9899541428085,8,27.0,1.25
4285,110400,231.5798055081081,8,3.0,1.25
4286,111300,1084.4856380883577,8,7.0,1.25
4287,114100,1793.517715937236,8,8.0,1.25
4288,117700,2756.743971990355,8,11.0,1.25
4289,116800,2762.2068237804488,8,6.0,1.25
4290,115600,1272.8760921158537,8,5.0,1.25
4291,121600,2481.5045355018647,8,13.0,1.25
4292,99000,4389.492402465238,8,2.0,1.25
4293,100700,3700.5510173226166,8,3.0,1.25
4294,101800,2210.3599977817416,8,5.0,1.25
4295,103200,2546.324664683126,8,2.0,1.25
4296,99200,390.1483895508741,8,3.0,1.25
4297,110200,886.036161896335,8,5.0,1.25
4298,109000,2798.819878629687,8,4.0,1.25
4299,113900,1169.873667451589,8,5.0,1.25
4300,113800,1782.129464339101,8,11.0,1.25
4301,96600,,8,1.0,1.25
4302,105300,2564.639511890137,8,3.0,1.25
4303,107000,1165.37104113376,8,4.0,1.25
4304,105400,1047.9874924357437,8,2.0,1.25
4305,144800,2302.6813089819525,8,31.0,1.25
4306,144700,2664.50031291288,8,33.0,1.25
4307,144000,2164.5560977357823,8,33.0,1.25
4308,144100,1919.0543170436065,8,39.0,1.25
4309,103300,1619.487018113506,8,4.0,1.25
4310,111200,2476.288026380419,8,8.0,1.25
4311,114900,1445.449367907711,8,9.0,1.25
4312,95600,461.039145605357,8,2.0,1.25
4313,101500,,8,1.0,1.25
4314,104700,3339.852944200308,8,4.0,1.25
4315,106600,1983.336424067464,8,4.0,1.25
4316,110000,1531.344065320191,8,7.0,1.25
4317,95900,,8,1.0,1.25
4318,98800,,8,1.0,1.25
4319,102100,2856.1760669152955,8,4.0,1.25
4320,106200,2094.0401200632255,8,3.0,1.25
4321,108800,891.752637617743,8,4.0,1.25
4322,110300,1101.6115193825046,8,3.0,1.25
4323,117400,1336.1891611007643,8,10.0,1.25
4324,103700,1345.8341269236646,8,2.0,1.25
4325,106800,1876.1918341722155,8,2.0,1.25
4326,109600,1619.1406487610573,8,4.0,1.25
4327,95100,,8,1.0,1.25
4328,114800,1387.6570734351446,8,5.0,1.25
4329,96900,,8,1.0,1.25
4330,100600,2969.644082929563,8,2.0,1.25
4331,96100,,8,1.0,1.25
4332,101600,,8,1.0,1.25
4333,111400,1629.4775330153132,8,10.0,1.25
4334,99500,3335.0470363794393,8,2.0,1.25
4335,101100,,8,1.0,1.25
4336,107600,1013.7791732409815,8,3.0,1.25
4337,97200,276.30749902037144,8,2.0,1.25
4338,143500,2149.2534460078446,8,25.0,1.25
4339,144200,1804.9718512895492,8,31.0,1.25
4340,144600,1980.58308332667,8,40.0,1.25
4341,145400,1722.3201776773572,8,28.0,1.25
4342,145100,1910.0046454587466,8,35.0,1.25
4343,145800,1983.3699867818727,8,33.0,1.25
4344,145200,2302.631484074465,8,33.0,1.25
4345,146700,2220.0023947860127,8,25.0,1.25
4346,145900,2126.3229221237216,8,25.0,1.25
4347,145300,1944.623793075784,8,24.0,1.25
4348,146900,1735.276079938278,8,25.0,1.25
4349,149300,2405.985634058277,8,18.0,1.25
4350,145600,1878.9045594505176,8,28.0,1.25
4351,146200,2102.738081558815,8,34.0,1.25
4352,146500,1882.69273492598,8,17.0,1.25
4353,99600,89.74731849341134,8,2.0,1.25
4354,104000,1670.1309744453451,8,2.0,1.25
4355,146100,2474.5871311989767,8,27.0,1.25
4356,147200,2171.619040346493,8,24.0,1.25
4357,145700,2256.670735907747,8,28.0,1.25
4358,147400,2525.0422522877147,8,21.0,1.25
4359,149100,2568.6550238680884,8,14.0,1.25
4360,147600,2735.2797471638146,8,19.0,1.25
4361,148800,2020.1316485191974,8,20.0,1.25
4362,148900,1966.2360279401373,8,14.0,1.25
4363,97900,,8,1.0,1.25
4364,105600,981.734901601601,8,2.0,1.25
4365,99100,2281.3042405973206,8,3.0,1.25
4366,100200,1545.4350534839523,8,3.0,1.25
4367,97800,180.42823890885805,8,2.0,1.25
